updateAt,type,date,name,sheet,unit,housou
2021年10月01日,出荷停止,2021年10月01日,アズクレニンＳ配合顆粒,バラ,1000ｇ,
2021年10月01日,販売中止,2022年03月31日,インスベン液０．１,調剤用,5000ｍＬ,
2021年10月01日,販売中止,2022年03月31日,エルエイジー０．０５液,調剤用,500ｍＬ,
2021年10月01日,販売中止,2022年03月31日,エルエイジー０．１液,調剤用,500ｍＬ,
2021年10月01日,販売中止,2022年03月31日,エルエイジー０．２液,調剤用,500ｍＬ,
2021年10月01日,販売中止,2022年03月31日,エルエイジー０．５液,調剤用,500ｍＬ,
2021年10月01日,販売中止,2022年03月31日,エルエイジー１０液,調剤用,3000ｍＬ,
2021年10月01日,出荷停止,2021年10月01日,カルコーパ配合錠Ｌ１００,バラ,1000錠,
2021年10月01日,出荷停止,2021年10月01日,カルコーパ配合錠Ｌ１００,ＰＴＰ,100錠,
2021年10月01日,出荷停止,2021年10月01日,カルコーパ配合錠Ｌ１００,ＰＴＰ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,グルアセト３５注,注射剤,20袋,
2021年10月01日,解除,2021年10月01日,スクロードパスタ,包装小,100ｇ,
2021年10月01日,解除,2021年10月01日,スクロードパスタ,包装小,1000ｇ,
2021年10月01日,解除,2021年10月01日,スクロードパスタ,バラ,100ｇ,
2021年10月01日,解除,2021年10月01日,スクロードパスタ,バラ,500ｇ,
2021年10月01日,出荷調整,2021年10月01日,セロクエル細粒５０％,バラ,100ｇ,
2021年10月01日,販売中止,2022年01月31日,ゼチーア錠１０ｍｇ,ＰＴＰ,500錠,
2021年10月01日,販売中止,2022年01月31日,ゼチーア錠１０ｍｇ,ＰＴＰ,700錠,
2021年10月01日,出荷調整,2021年10月01日,ハイボン細粒１０％,バラ,500ｇ,
2021年10月01日,出荷調整,2021年10月01日,ハイボン細粒２０％,バラ,500ｇ,
2021年10月01日,出荷調整,2021年10月01日,ハイボン錠２０ｍｇ,バラ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,ハイボン錠２０ｍｇ,バラ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ハイボン錠２０ｍｇ,ＰＴＰ,1200錠,
2021年10月01日,出荷調整,2021年10月01日,ハイボン錠４０ｍｇ,バラ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ハイボン錠４０ｍｇ,ＰＴＰ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,バルネチール錠１００,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルネチール錠１００,バラ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,バルネチール錠２００,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルネチール錠２００,バラ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,メスチノン錠６０ｍｇ,ＳＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ラボナール注射用０．３ｇ,注射剤,10管,
2021年10月01日,出荷調整,2021年10月01日,ラボナール注射用０．５ｇ,注射剤,10管,
2021年10月01日,販売中止,2021年12月01日,リノコートパウダースプレー鼻用２５μｇ,包装小,10瓶,
2021年10月01日,販売中止,2022年03月31日,５％ヘキザック液,調剤用,5000ｍＬ,
2021年10月01日,販売中止,2022年03月31日,ＭＭＤ配合散,バラ,500ｇ,
2021年10月01日,販売中止,2021年10月01日,ＴＭ配合散,バラ,1000ｇ,
2021年10月01日,販売中止,2021年10月01日,ＴＭ配合散,バラ,500ｇ,
2021年09月30日,販売中止,2021年11月01日,メバレクト錠１０ｍｇ,ＰＴＰ,100錠,
2021年09月30日,販売中止,2022年01月01日,メバレクト錠１０ｍｇ,ＰＴＰ,500錠,
2021年09月30日,販売中止,2022年01月01日,メバレクト錠１０ｍｇ,バラ,500錠,
2021年09月30日,販売中止,2021年10月01日,メバレクト錠５ｍｇ,ＰＴＰ,100錠,
2021年09月30日,販売中止,2021年10月01日,メバレクト錠５ｍｇ,ＰＴＰ,500錠,
2021年09月30日,販売中止,2021年11月01日,メバレクト錠５ｍｇ,バラ,500錠,
2021年09月29日,販売中止,2021年01月01日,ベンコール配合錠,ＰＴＰ,100錠,
2021年09月29日,販売中止,2021年01月01日,ベンコール配合錠,ＰＴＰ,1000錠,
2021年09月29日,販売中止,2022年04月11日,ベンコール配合錠,バラ,1000錠,
2021年09月28日,出荷調整,2021年09月28日,チエナム点滴静注用キット０．５ｇ,注射剤,10キット,
2021年09月28日,出荷調整,2021年09月28日,チエナム点滴静注用０．５ｇ,注射剤,10瓶,
2021年09月28日,出荷調整,2021年09月28日,チエナム筋注用０．５ｇ,注射剤,10瓶,
2021年09月27日,解除,2021年09月27日,アミノバクト配合顆粒,分包,84包,
2021年09月27日,解除,2021年09月27日,アミノバクト配合顆粒,分包,210包,
2021年09月27日,出荷調整,2021年09月27日,アリクストラ皮下注１．５ｍｇ,注射剤,10筒,
2021年09月27日,出荷調整,2021年09月27日,アリクストラ皮下注２．５ｍｇ,注射剤,10筒,
2021年09月27日,出荷調整,2021年09月27日,アリクストラ皮下注５ｍｇ,注射剤,10筒,
2021年09月27日,出荷調整,2021年09月27日,アリクストラ皮下注７．５ｍｇ,注射剤,10筒,
2021年09月22日,出荷調整,2021年09月22日,エンペラシン配合錠,ＰＴＰ,100錠,
2021年09月22日,出荷調整,2021年09月22日,エンペラシン配合錠,ＰＴＰ,1000錠,
2021年09月22日,出荷調整,2021年09月22日,ボルトミー配合錠,PTP,100錠,
2021年09月22日,出荷調整,2021年09月22日,ボルトミー配合錠,PTP,500錠,
2021年09月22日,出荷調整,2021年09月22日,ボルトミー配合錠,バラ,1000錠,
2021年09月22日,出荷停止,2021年09月22日,マクロゴール４０００,調剤用,500ｇ,
2021年09月21日,出荷調整,2021年09月21日,トレアキシン点滴静注用１００ｍｇ,注射剤,1瓶,
2021年09月21日,解除,2021年09月24日,ネリゾナユニバーサルクリーム０．１％,包装小,50ｇ,
2021年09月21日,解除,2021年10月01日,ネリゾナユニバーサルクリーム０．１％,包装小,100ｇ,
2021年09月21日,解除,2021年10月01日,ネリゾナユニバーサルクリーム０．１％,包装小,300ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ錠２００ｍｇ,ＰＴＰ,100錠,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ錠２００ｍｇ,ＰＴＰ,1000錠,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ錠４００ｍｇ,ＰＴＰ,100錠,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ錠４００ｍｇ,ＰＴＰ,1000錠,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,バラ,100ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,バラ,500ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,分包,100ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,分包,500ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,分包,150ｇ,
2021年09月17日,出荷調整,2021年09月17日,セレニカＲ顆粒４０％,分包,750ｇ,
2021年09月17日,販売中止,2021年12月31日,レミニール内用液４ｍｇ／ｍＬ,分包,56ｍＬ,
2021年09月17日,販売中止,2021年12月31日,レミニール内用液４ｍｇ／ｍＬ,分包,112ｍＬ,
2021年09月17日,販売中止,2021年12月31日,レミニール内用液４ｍｇ／ｍＬ,分包,168ｍＬ,
2021年09月17日,販売中止,2021年12月31日,レミニール錠１２ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠１２ｍｇ,ＰＴＰ,140錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠１２ｍｇ,バラ,100錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠４ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠４ｍｇ,ＰＴＰ,140錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠４ｍｇ,バラ,100錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠８ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠８ｍｇ,ＰＴＰ,140錠,
2021年09月17日,販売中止,2021年12月31日,レミニール錠８ｍｇ,バラ,100錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠１２ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠１２ｍｇ,ＰＴＰ,140錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠４ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠４ｍｇ,ＰＴＰ,140錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠８ｍｇ,ＰＴＰ,56錠,
2021年09月17日,販売中止,2021年12月31日,レミニールＯＤ錠８ｍｇ,ＰＴＰ,140錠,
2021年09月15日,出荷調整,2021年09月15日,クレキサン皮下注キット２０００ＩＵ,注射剤,10筒,
2021年09月14日,販売中止,2022年05月01日,アルタットカプセル７５ｍｇ,ＰＴＰ,1000カプセル,
2021年09月14日,出荷調整,2021年09月14日,アルピニー坐剤１００,包装小,100個,
2021年09月14日,出荷調整,2021年09月14日,ゼムパックパップ７０,包装小,500枚,
2021年09月14日,出荷調整,2021年09月14日,ゼムパックパップ７０,包装小,560枚,
2021年09月14日,出荷調整,2021年09月14日,バソレーター注１ｍｇ,注射剤,10管,
2021年09月14日,出荷調整,2021年09月14日,バソレーター注２５ｍｇ,注射剤,10瓶,
2021年09月14日,出荷調整,2021年09月14日,バソレーター注５０ｍｇ,注射剤,10瓶,
2021年09月14日,出荷調整,2021年09月14日,バソレーター注５ｍｇ,注射剤,10管,
2021年09月14日,出荷調整,2021年09月14日,ヘパアクト配合顆粒,分包,84包,
2021年09月14日,出荷調整,2021年09月14日,ヘパアクト配合顆粒,分包,210包,
2021年09月14日,出荷調整,2021年09月14日,ラグノスＮＦ経口ゼリー分包１２ｇ,分包,84包,
2021年09月14日,販売中止,2022年05月01日,リピディル錠５３．３ｍｇ,ＰＴＰ,500錠,
2021年09月14日,販売中止,2022年06月01日,リピディル錠５３．３ｍｇ,ＰＴＰ,700錠,
2021年09月14日,販売中止,2022年06月01日,リピディル錠８０ｍｇ,ＰＴＰ,500錠,
2021年09月14日,販売中止,2022年05月01日,リピディル錠８０ｍｇ,ＰＴＰ,700錠,
2021年09月14日,販売中止,2022年04月01日,リピディル錠８０ｍｇ,ＰＴＰ,1000錠,
2021年09月13日,販売中止,2022年11月01日,ピスルシン静注用０．７５ｇ,注射剤,10瓶,
2021年09月13日,販売中止,2022年07月01日,ピスルシン静注用１．５ｇ,注射剤,10瓶,
2021年09月13日,販売中止,2022年09月01日,ピスルシン静注用３ｇ,注射剤,10瓶,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．５μｇ,ＰＴＰ,100カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．５μｇ,ＰＴＰ,140カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．７５μｇ,ＰＴＰ,100カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．７５μｇ,ＰＴＰ,140カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．７５μｇ,ＰＴＰ,500カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．７５μｇ,バラ,500カプセル,
2021年09月10日,解除,2021年09月10日,エディロールカプセル０．７５μｇ,ＰＴＰ,700カプセル,
2021年09月10日,販売中止,2021年09月10日,マナミンＴＭ散,バラ,5000ｇ,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠１４ｍｇ,ＰＴＰ,70錠,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠１４ｍｇ,ＰＴＰ,70錠,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠３ｍｇ,ＰＴＰ,70錠,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠３ｍｇ,ＰＴＰ,70錠,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠７ｍｇ,ＰＴＰ,70錠,
2021年09月09日,販売中止,2021年09月09日,リベルサス錠７ｍｇ,ＰＴＰ,70錠,
2021年09月08日,販売中止,2022年04月01日,アプルウェイ錠２０ｍｇ,ＰＴＰ,100錠,
2021年09月08日,販売中止,2022年04月01日,アプルウェイ錠２０ｍｇ,ＰＴＰ,140錠,
2021年09月08日,販売中止,2022年04月01日,アプルウェイ錠２０ｍｇ,ＰＴＰ,500錠,
2021年09月08日,販売中止,2022年04月01日,アプルウェイ錠２０ｍｇ,バラ,500錠,
2021年09月08日,出荷調整,2021年09月08日,タキソール注射液１００ｍｇ,注射剤,1瓶,
2021年09月08日,出荷調整,2021年09月08日,タキソール注射液３０ｍｇ,注射剤,1瓶,
2021年09月08日,販売中止,2022年03月01日,パラプロスト配合カプセル,ＰＴＰ,100カプセル,
2021年09月08日,販売中止,2022年03月01日,パラプロスト配合カプセル,ＰＴＰ,500カプセル,
2021年09月08日,販売中止,2022年03月01日,パラプロスト配合カプセル,ＰＴＰ,1000カプセル,
2021年09月07日,出荷停止,2022年05月01日,モダシン静注用０．５ｇ,注射剤,10瓶,
2021年09月07日,出荷停止,2021年10月11日,モダシン静注用１ｇ,注射剤,10瓶,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠２５０ｍｇ,ＰＴＰ,100錠,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠２５０ｍｇ,ＰＴＰ,500錠,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠５００ｍｇ,ＰＴＰ,100錠,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠５００ｍｇ,ＰＴＰ,500錠,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠５００ｍｇ,ＰＴＰ,1000錠,
2021年09月06日,出荷調整,2021年09月06日,アザルフィジンＥＮ錠５００ｍｇ,バラ,300錠,
2021年09月06日,出荷調整,2021年09月06日,オーネスＮ配合顆粒,バラ,1000ｇ,
2021年09月06日,出荷調整,2021年09月06日,オーネスＮ配合顆粒,バラ,5000ｇ,
2021年09月06日,出荷調整,2021年09月06日,オーネスＮ配合顆粒,バラ,100ｇ,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＰ配合カプセル,ＰＴＰ,1200カプセル,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＰ配合カプセル,ＰＴＰ,6000カプセル,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＰ配合カプセル,バラ,1200カプセル,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＰ配合カプセル,ＰＴＰ,100カプセル,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＴ配合錠,ＰＴＰ,6000錠,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＴ配合錠,バラ,1200錠,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＴ配合錠,ＰＴＰ,100錠,
2021年09月06日,出荷調整,2021年09月06日,オーネスＳＴ配合錠,ＰＴＰ,1000錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠１００ｍｇ,ＰＴＰ,100錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠１００ｍｇ,ＰＴＰ,500錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠１００ｍｇ,ＰＴＰ,1000錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠１００ｍｇ,バラ,500錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠５０ｍｇ,ＰＴＰ,100錠,
2021年09月06日,出荷調整,2021年11月01日,リマチル錠５０ｍｇ,ＰＴＰ,500錠,
2021年09月06日,出荷調整,2021年09月06日,リュープリン注射用キット１．８８ｍｇ,注射剤,1筒,
2021年09月06日,出荷調整,2021年09月06日,リュープリン注射用キット３．７５ｍｇ,注射剤,1筒,
2021年09月06日,出荷調整,2021年09月06日,リュープリン注射用１．８８ｍｇ,注射剤,1瓶,
2021年09月06日,出荷調整,2021年09月06日,リュープリン注射用３．７５ｍｇ,注射剤,1瓶,
